id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
gunung-puncaklawang,Gunung Puncaklawang,Alam,,,,-7.1738,107.4571,,"['2187', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Puncaklawang%2C%20Bandung,osm
pasir-condong,Pasir Condong,Alam,,,,-6.813889,107.408333,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Condong%2C%20Bandung,osm
gunung-perak,Gunung Perak,Alam,,,,-7.2412,107.4025,,"['1584', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Perak%2C%20Bandung,osm
pasir-sereh,Pasir Sereh,Alam,,,,-6.762778,107.400556,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Sereh%2C%20Bandung,osm
pasir-panji,Pasir Panji,Alam,,,,-6.907778,107.517222,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panji%2C%20Bandung,osm
pasir-cikawari,Pasir Cikawari,Alam,,,,-6.8072433,107.6733911,,"['1270', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cikawari%2C%20Bandung,osm
pasir-hanjuang,Pasir Hanjuang,Alam,,,,-6.771389,107.418333,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Hanjuang%2C%20Bandung,osm
gunung-kasur,Gunung Kasur,Alam,,,,-6.852174,107.7350644,,"['1584', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kasur%2C%20Bandung,osm
gunung-jati,Gunung Jati,Alam,,,,-6.987778,107.528889,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Jati%2C%20Bandung,osm
gunung-palasari,Gunung Palasari,Alam,,,,-6.8484257,107.7218837,,"['1859', 'hll', 'peak', 'modify_date:_2024-07-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Palasari%2C%20Bandung,osm
pasir-cihapa,Pasir Cihapa,Alam,,,,-6.985833,107.898611,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cihapa%2C%20Bandung,osm
pasir-karamat,Pasir Karamat,Alam,,,,-6.869722,107.437222,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Karamat%2C%20Bandung,osm
pasir-malaka,Pasir Malaka,Alam,,,,-6.956667,107.369722,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Malaka%2C%20Bandung,osm
pasir-kiara,Pasir Kiara,Alam,,,,-6.973056,107.381111,,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kiara%2C%20Bandung,osm
pasir-panjang,Pasir Panjang,Alam,,,,-6.818056,107.581667,,"['1285', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panjang%2C%20Bandung,osm
gunung-batu,Gunung Batu,Alam,,,,-7.0387,107.4984,,"['mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Batu%2C%20Bandung,osm
pasir-mandirancan,Pasir Mandirancan,Alam,,,,-6.784722,107.439444,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Mandirancan%2C%20Bandung,osm
pasir-bentang,Pasir Bentang,Alam,,,,-6.878333,107.368611,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bentang%2C%20Bandung,osm
pasir-soreang,Pasir Soreang,Alam,,,,-7.1144,107.8432,,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Soreang%2C%20Bandung,osm
gunung-kebogerang,Gunung Kebogerang,Alam,,,,-6.782778,107.484167,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kebogerang%2C%20Bandung,osm
pasir-kiarapayung,Pasir Kiarapayung,Alam,,,,-6.863889,107.418056,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kiarapayung%2C%20Bandung,osm
pasir-cigagak,Pasir Cigagak,Alam,,,,-6.911944,107.726389,,"['hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cigagak%2C%20Bandung,osm
gunung-salasih,Gunung Salasih,Alam,,,,-7.0656,107.8173,,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Salasih%2C%20Bandung,osm
pasir-awi,Pasir Awi,Alam,,,,-6.983056,107.374722,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Awi%2C%20Bandung,osm
gunung-pancir,Gunung Pancir,Alam,,,,-6.950833,107.53,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Pancir%2C%20Bandung,osm
gunung-aseupan,Gunung Aseupan,Alam,,,,-6.905278,107.516389,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Aseupan%2C%20Bandung,osm
gunung-cibunar,Gunung Cibunar,Alam,,,,-6.8146916,107.8202273,,"['1410', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cibunar%2C%20Bandung,osm
puncak-gunung-patuha,Puncak Gunung Patuha,Alam,,,,-7.1625029,107.4000004,,"['2434', 'mt', 'peak', 'modify_date:_2008-04-15', '964', 'gn._patuha', 'q1373835', 'category:mount_patuha']",,https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Patuha%2C%20Bandung,osm
pasir-gede,Pasir Gede,Alam,,,,-6.83,107.480278,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Gede%2C%20Bandung,osm
pasir-kosambi,Pasir Kosambi,Alam,,,,-6.789167,107.361667,,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kosambi%2C%20Bandung,osm
pasir-batukarut,Pasir Batukarut,Alam,,,,-6.783611,107.451389,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Batukarut%2C%20Bandung,osm
pasir-ciburahal,Pasir Ciburahal,Alam,,,,-6.819722,107.356389,,"['hll', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Ciburahal%2C%20Bandung,osm
pasir-ciroyom,Pasir Ciroyom,Alam,,,,-6.796389,107.475278,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Ciroyom%2C%20Bandung,osm
gunung-guhapawon,Gunung Guhapawon,Alam,,,,-6.8233077,107.4370007,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Guhapawon%2C%20Bandung,osm
pasir-cilinggapayung,Pasir Cilinggapayung,Alam,,,,-7.0567,107.3558,,"['1496', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cilinggapayung%2C%20Bandung,osm
gunung-kolalok,Gunung Kolalok,Alam,,,,-7.1092,107.3865,,"['1894', 'mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kolalok%2C%20Bandung,osm
gunung-sembung,Gunung Sembung,Alam,,,,-6.866389,107.825556,,"['1064', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Sembung%2C%20Bandung,osm
pasir-kancahnangkub,Pasir Kancahnangkub,Alam,,,,-6.861389,107.461111,,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kancahnangkub%2C%20Bandung,osm
pasir-cimangsud,Pasir Cimangsud,Alam,,,,-6.8,107.373056,,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cimangsud%2C%20Bandung,osm
gunung-malang,Gunung Malang,Alam,,,,-6.779722,107.868333,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Malang%2C%20Bandung,osm
gunung-beungkung,Gunung Beungkung,Alam,,,,-6.824167,107.450556,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Beungkung%2C%20Bandung,osm
gunung-buleud,Gunung Buleud,Alam,,,,-7.0521,107.8518,,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Buleud%2C%20Bandung,osm
pasir-paseban,Pasir Paseban,Alam,,,,-6.966111,107.484444,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Paseban%2C%20Bandung,osm
gunung-kembar,Gunung Kembar,Alam,,,,-6.7616611,107.7417236,,"['1011', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kembar%2C%20Bandung,osm
pasir-panyaweuyan,Pasir Panyaweuyan,Alam,,,,-6.8025,107.380556,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panyaweuyan%2C%20Bandung,osm
gunung-lalakon,Gunung Lalakon,Alam,,,,-6.958056,107.520556,,"['mt', 'peak', 'modify_date:_2007-05-22', 'q25033715']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Lalakon%2C%20Bandung,osm
pasir-lampegan,Pasir Lampegan,Alam,,,,-6.841111,107.451667,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Lampegan%2C%20Bandung,osm
pasir-kalapa,Pasir Kalapa,Alam,,,,-6.971667,107.508611,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kalapa%2C%20Bandung,osm
gunung-beser,Gunung Beser,Alam,,,,-7.2383,107.3527,,"['1566', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Beser%2C%20Bandung,osm
gunung-bonjot,Gunung Bonjot,Alam,,,,-7.0106,107.4369,,"['997', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Bonjot%2C%20Bandung,osm
pasir-dungusmelati,Pasir Dungusmelati,Alam,,,,-6.995556,107.882778,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Dungusmelati%2C%20Bandung,osm
gunung-selacau,Gunung Selacau,Alam,,,,-6.931944,107.515,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Selacau%2C%20Bandung,osm
pasir-bedil,Pasir Bedil,Alam,,,,-7.076667,107.511944,,"['hll', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bedil%2C%20Bandung,osm
pasir-jeungjing,Pasir Jeungjing,Alam,,,,-6.7675,107.878056,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Jeungjing%2C%20Bandung,osm
pasir-jambe,Pasir Jambe,Alam,,,,-7.2314042,107.3784425,,"['1458', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Jambe%2C%20Bandung,osm
gunung-rakutak,Gunung Rakutak,Alam,,,,-7.1478939,107.7344459,,"['1957', 'mt', 'peak', '378', 'q24847761']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Rakutak%2C%20Bandung,osm
pasir-kontolucing,Pasir Kontolucing,Alam,,,,-6.784444,107.381389,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kontolucing%2C%20Bandung,osm
gunung-ketu,Gunung Ketu,Alam,,,,-6.825833,107.446111,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Ketu%2C%20Bandung,osm
pasir-luhur,Pasir Luhur,Alam,,,,-7.0139,107.3672,,"['1217', 'mt', 'peak', 'modify_date:_2008-04-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Luhur%2C%20Bandung,osm
gunung-gede,Gunung Gede,Alam,,,,-7.1089,107.8251,,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Gede%2C%20Bandung,osm
gunung-cirengot,Gunung Cirengot,Alam,,,,-6.768611,107.482778,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cirengot%2C%20Bandung,osm
gunung-patokbeusi,Gunung Patokbeusi,Alam,,,,-7.008,107.4259,,"['937', 'mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Patokbeusi%2C%20Bandung,osm
gunung-londok,Gunung Londok,Alam,,,,-7.2475347,107.4111163,,"['1701', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Londok%2C%20Bandung,osm
gunung-keren,Gunung Keren,Alam,,,,-6.821111,107.455833,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Keren%2C%20Bandung,osm
pasir-kopi,Pasir Kopi,Alam,,,,-6.775,107.420833,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kopi%2C%20Bandung,osm
gunung-ciwangun,Gunung Ciwangun,Alam,,,,-6.7604112,107.7047201,,"['1081', 'mt', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Ciwangun%2C%20Bandung,osm
gunung-singa,Gunung Singa,Alam,,,,-7.0146836,107.5013582,,"['mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Singa%2C%20Bandung,osm
gunung-lima,Gunung Lima,Alam,,,,-7.172222,107.510556,,"['mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Lima%2C%20Bandung,osm
gunung-cibarua,Gunung Cibarua,Alam,,,,-6.8024891,107.8143244,,"['1472', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cibarua%2C%20Bandung,osm
pasir-almenak,Pasir Almenak,Alam,,,,-7.203889,107.556111,,"['mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Almenak%2C%20Bandung,osm
gunung-gambung-sedaningsih,Gunung Gambung Sedaningsih,Alam,,,,-7.178754,107.6492849,,"['puncak_besar_artapela', '2194', 'mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Gambung%20Sedaningsih%2C%20Bandung,osm
gunung-cisatong,Gunung Cisatong,Alam,,,,-6.7880365,107.8192785,,"['1147', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cisatong%2C%20Bandung,osm
pasir-benteng,Pasir Benteng,Alam,,,,-6.771944,107.424167,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Benteng%2C%20Bandung,osm
gunung-bukittunggul,Gunung Bukittunggul,Alam,,,,-6.8111014,107.7263754,,"['2209', 'mt', 'peak', '1345']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Bukittunggul%2C%20Bandung,osm
pasir-batu,Pasir Batu,Alam,,,,-6.836111,107.878056,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Batu%2C%20Bandung,osm
pasir-patokbeusi,Pasir Patokbeusi,Alam,,,,-6.8585418,107.7418137,,"['1557', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Patokbeusi%2C%20Bandung,osm
pasir-cileudu,Pasir Cileudu,Alam,,,,-6.758056,107.433889,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cileudu%2C%20Bandung,osm
gunung-urug,Gunung Urug,Alam,,,,-6.951667,107.513056,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Urug%2C%20Bandung,osm
gunung-balukbuk,Gunung Balukbuk,Alam,,,,-6.849444,107.404167,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Balukbuk%2C%20Bandung,osm
pasir-pangjebolan,Pasir Pangjebolan,Alam,,,,-6.824498,107.6156006,,"['1304', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Pangjebolan%2C%20Bandung,osm
pasir-kerud,Pasir Kerud,Alam,,,,-6.863889,107.402222,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kerud%2C%20Bandung,osm
pasir-padati,Pasir Padati,Alam,,,,-6.915556,107.735,,"['hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Padati%2C%20Bandung,osm
gunung-lumbung,Gunung Lumbung,Alam,,,,-6.989722,107.463611,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Lumbung%2C%20Bandung,osm
gunung-sukarame,Gunung Sukarame,Alam,,,,-6.865278,107.370278,,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Sukarame%2C%20Bandung,osm
pasir-maja,Pasir Maja,Alam,,,,-6.961667,107.38,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Maja%2C%20Bandung,osm
gunung-masoro,Gunung Masoro,Alam,,,,-6.923056,107.520833,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Masoro%2C%20Bandung,osm
pasir-kuda,Pasir Kuda,Alam,,,,-6.961111,107.459167,,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kuda%2C%20Bandung,osm
pasir-punceling,Pasir Punceling,Alam,,,,-7.1389,107.4123863,,"['1752', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Punceling%2C%20Bandung,osm
gunung-cigondol,Gunung Cigondol,Alam,,,,-6.780556,107.48,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cigondol%2C%20Bandung,osm
junti-girang,Junti Girang,Alam,,,,-7.022476,107.5563756,,"['mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Junti%20Girang%2C%20Bandung,osm
pasir-jatiroke,Pasir Jatiroke,Alam,,,,-6.815278,107.430278,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Jatiroke%2C%20Bandung,osm
pasir-nangka,Pasir Nangka,Alam,,,,-6.798056,107.467222,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Nangka%2C%20Bandung,osm
pasir-cipanawar,Pasir Cipanawar,Alam,,,,-6.793889,107.459444,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cipanawar%2C%20Bandung,osm
pasir-honje,Pasir Honje,Alam,,,,-6.924444,107.514167,,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Honje%2C%20Bandung,osm
pasir-sameng,Pasir Sameng,Alam,,,,-6.850278,107.363056,,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Sameng%2C%20Bandung,osm
pasir-sudimampir,Pasir Sudimampir,Alam,,,,-6.847222,107.470833,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Sudimampir%2C%20Bandung,osm
pasir-hantap,Pasir Hantap,Alam,,,,-6.8775,107.761111,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Hantap%2C%20Bandung,osm
pasir-gombong,Pasir Gombong,Alam,,,,-6.9875,107.357778,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Gombong%2C%20Bandung,osm
pasir-cimega,Pasir Cimega,Alam,,,,-6.945556,107.356667,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cimega%2C%20Bandung,osm
pasir-sarengseng,Pasir Sarengseng,Alam,,,,-6.775833,107.399722,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Sarengseng%2C%20Bandung,osm
gunung-gedugan,Gunung Gedugan,Alam,,,,-6.979444,107.475,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Gedugan%2C%20Bandung,osm
gunung-batukorsi,Gunung Batukorsi,Alam,,,,-7.1493,107.4055,,"['1987', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Batukorsi%2C%20Bandung,osm
gunung-solokpandan,Gunung Solokpandan,Alam,,,,-6.984167,107.450278,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Solokpandan%2C%20Bandung,osm
gunung-pangparang,Gunung Pangparang,Alam,,,,-6.8279868,107.7447551,,"['1957', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Pangparang%2C%20Bandung,osm
pasir-nangtung,Pasir Nangtung,Alam,,,,-6.907222,107.355833,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Nangtung%2C%20Bandung,osm
pasir-limus,Pasir Limus,Alam,,,,-6.98,107.456944,,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Limus%2C%20Bandung,osm
gunung-kaledong,Gunung Kaledong,Alam,,,,-7.05,107.9,,"['mt', 'peak', 'modify_date:_1994-01-29']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kaledong%2C%20Bandung,osm
gunung-bende,Gunung Bende,Alam,,,,-6.841667,107.426111,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Bende%2C%20Bandung,osm
gunung-pasarean,Gunung Pasarean,Alam,,,,-6.788056,107.487778,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Pasarean%2C%20Bandung,osm
pasir-dangdeur,Pasir Dangdeur,Alam,,,,-6.971389,107.363333,,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Dangdeur%2C%20Bandung,osm
pasir-peuti,Pasir Peuti,Alam,,,,-6.863056,107.408056,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Peuti%2C%20Bandung,osm
pasir-kolak,Pasir Kolak,Alam,,,,-6.937778,107.404444,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kolak%2C%20Bandung,osm
pasir-dogdog,Pasir Dogdog,Alam,,,,-6.7825,107.397778,,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Dogdog%2C%20Bandung,osm
gunung-cawene,Gunung Cawene,Alam,,,,-7.225,107.731667,,"['mt', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cawene%2C%20Bandung,osm
